3.638181755860614430e-09;8.170516346828193832e-12;2.554854290792718530e-06;3.240522961078795561e-09;7.169998639255936723e-07;6.103261784851099492e-10;2.080183094221865758e-06;3.081274257965560537e-07;1.311282592925122614e-11;1.522539719189808238e-06;6.648331236647209153e-07;1.323706442235561553e-07;5.328550969352363609e-07;5.450196283868224967e-12;1.418422016286058351e-05;2.805526300164729037e-08;7.959274080349132419e-05;3.923574520836581314e-10
3.823553029747017717e-09;5.793299867606904741e-12;1.230649445460585412e-06;1.177705666322026445e-08;4.064358449795690831e-07;1.103923397138828477e-09;1.000974975795543287e-06;8.681013241584878415e-06;7.991407015295326488e-12;1.932329951159772463e-06;1.260298290617356542e-06;4.157202511123614386e-06;3.146689095956389792e-07;2.964130460178515669e-12;2.656268479768186808e-04;8.248397520560502016e-09;2.225143543910235167e-04;9.377993936965367539e-10
9.881519079208374023e-01;9.585734605789184570e-01;1.129992378992028534e-04;1.000000000000000000e+00;7.501099753426387906e-05;8.989932537078857422e-01;1.225208543473854661e-04;1.000000000000000000e+00;6.296526989899575710e-04;1.000000000000000000e+00;9.869264960289001465e-01;9.999825358390808105e-01;9.637507173465564847e-05;1.145816175267100334e-03;1.000000000000000000e+00;1.510694528406020254e-05;9.995038509368896484e-01;9.053423404693603516e-01
4.199746763333678246e-04;1.230786874657496810e-04;5.067394375801086426e-01;1.000000000000000000e+00;5.255818367004394531e-01;4.206484556198120117e-02;7.763945460319519043e-01;9.999944567680358887e-01;1.475237496197223663e-02;9.999967217445373535e-01;1.848629326559603214e-03;9.974032044410705566e-01;5.802696347236633301e-01;2.237010002136230469e-02;9.999983906745910645e-01;2.353007495403289795e-01;9.997207522392272949e-01;3.482149541378021240e-02
4.966739099472761154e-03;2.775126136839389801e-02;9.545980095863342285e-01;1.000000000000000000e+00;9.259460568428039551e-01;1.211768910288810730e-01;9.386776089668273926e-01;9.999834895133972168e-01;9.933500289916992188e-01;9.999975562095642090e-01;2.524729119613766670e-03;9.730307459831237793e-01;8.378411531448364258e-01;9.934684038162231445e-01;9.999998807907104492e-01;8.462746143341064453e-01;9.958390593528747559e-01;7.239679992198944092e-02
1.023428849293850362e-04;1.087608779926085845e-05;7.266012430191040039e-01;3.257647733789781341e-07;6.155180931091308594e-01;6.894384277984499931e-04;7.360614538192749023e-01;1.468167465645819902e-04;1.221070345491170883e-02;2.510657395760063082e-05;6.740562384948134422e-04;1.164263929240405560e-03;6.966674327850341797e-01;1.955905929207801819e-02;2.794548927340656519e-04;3.205679059028625488e-01;9.043975733220577240e-04;3.498308942653238773e-04
9.985027909278869629e-01;9.773193597793579102e-01;1.005808881018310785e-04;8.256492583313956857e-05;5.841418897034600377e-05;8.718970417976379395e-01;9.887758642435073853e-05;8.748744730837643147e-04;2.822274982463568449e-04;2.612856402993202209e-02;9.992477893829345703e-01;6.094831973314285278e-03;6.121783371781930327e-05;2.860920503735542297e-04;3.110071830451488495e-02;1.182837604574160650e-05;8.061528205871582031e-01;9.324661493301391602e-01
9.774981737136840820e-01;9.206638932228088379e-01;4.765624471474438906e-04;1.119786277413368225e-01;2.171564847230911255e-04;3.431797623634338379e-01;4.410691326484084129e-04;7.848790287971496582e-01;1.561578456312417984e-02;2.214075997471809387e-02;9.634317755699157715e-01;7.273128628730773926e-01;1.523729297332465649e-04;1.918092183768749237e-02;9.760625362396240234e-01;8.192120731109753251e-05;1.895869500003755093e-03;5.403279066085815430e-01
5.046466711178254627e-08;1.430278118164096668e-10;3.387485921848565340e-04;3.127723774420942959e-13;1.391765254084020853e-04;2.066387894128496328e-10;2.859715314116328955e-04;8.003991566751800235e-12;1.513461356239531597e-09;7.107244215376340435e-08;2.116100858984282240e-06;1.316590586553090247e-11;1.147919756476767361e-04;7.170511961973602411e-10;2.973556123553322550e-10;1.308110677200602368e-05;7.377628353424370289e-04;5.064793029418979131e-10
3.202854422852396965e-04;5.769741255789995193e-05;5.010598897933959961e-01;7.007355690002441406e-01;4.114613831043243408e-01;2.854416146874427795e-03;4.901020526885986328e-01;8.577994108200073242e-01;2.244802750647068024e-02;9.341736435890197754e-01;1.294562825933098793e-03;8.165467381477355957e-01;4.927879273891448975e-01;1.747970655560493469e-02;9.797978997230529785e-01;5.826734751462936401e-02;8.167096376419067383e-01;1.543969730846583843e-03
1.370297279208898544e-02;1.253423863090574741e-03;9.529910087585449219e-01;1.000000000000000000e+00;9.436066150665283203e-01;9.997866749763488770e-01;9.676117300987243652e-01;1.000000000000000000e+00;2.400454692542552948e-02;9.993976950645446777e-01;3.865002393722534180e-01;1.000000000000000000e+00;9.260013103485107422e-01;2.761962078511714935e-02;1.000000000000000000e+00;8.643321990966796875e-01;8.148663043975830078e-01;9.994291663169860840e-01
4.947239358443766832e-05;2.534902023398899473e-06;5.079252296127378941e-04;9.999974966049194336e-01;3.939849848393350840e-04;3.559194055924308486e-06;8.873622282408177853e-04;8.343231678009033203e-01;5.483717814058763906e-06;9.999972581863403320e-01;6.275686610024422407e-05;8.405104279518127441e-03;1.181947649456560612e-03;8.624366273579653352e-06;9.983659982681274414e-01;3.940299939131364226e-05;9.985610246658325195e-01;1.730574126668216195e-06
1.594636589288711548e-02;3.216167911887168884e-02;1.044355425983667374e-02;9.999997615814208984e-01;6.269772537052631378e-03;4.242274537682533264e-02;8.773753419518470764e-03;9.999716281890869141e-01;6.297655701637268066e-01;9.999775290489196777e-01;5.917567294090986252e-03;9.960704445838928223e-01;5.574873648583889008e-03;8.880635499954223633e-01;9.999993443489074707e-01;1.730797113850712776e-03;9.380064606666564941e-01;2.916775830090045929e-02
3.787915338762104511e-04;5.461218825075775385e-05;6.156064271926879883e-01;1.000000000000000000e+00;4.826788604259490967e-01;9.317501187324523926e-01;6.015642881393432617e-01;1.000000000000000000e+00;4.167278762906789780e-03;9.999992251396179199e-01;2.939873374998569489e-03;1.000000000000000000e+00;3.782944381237030029e-01;3.167996183037757874e-03;1.000000000000000000e+00;2.145499140024185181e-01;9.668920636177062988e-01;7.585358619689941406e-01
6.495561683550477028e-04;1.623845128051470965e-05;3.842622041702270508e-03;5.445500370115041733e-03;2.004505367949604988e-03;5.960135240457020700e-05;2.487114164978265762e-03;3.176018435624428093e-05;5.977101864118594676e-06;9.042945504188537598e-01;5.033080000430345535e-03;2.923031024693045765e-05;4.976415541023015976e-03;1.125320977735100314e-05;2.598935039713978767e-03;2.251527912449091673e-04;9.874970316886901855e-01;3.171130447299219668e-05
